I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
368,361,351,599,686,767,463,362,551,0,0,0,0,0,0,1
368,361,352,591,688,766,464,364,552,0,0,0,0,0,0,1
368,361,351,593,686,766,462,362,551,0,0,0,0,0,0,1
369,361,351,588,688,766,463,363,551,0,0,0,0,0,0,1
368,361,352,592,687,766,462,362,551,0,0,0,0,0,0,1
368,361,351,590,687,766,463,362,551,0,0,0,0,0,0,1
369,361,351,594,687,765,462,363,552,0,0,0,0,0,0,1
370,362,352,591,688,766,463,364,552,0,0,0,0,0,0,1
368,361,350,593,686,766,462,362,552,0,0,0,0,0,0,1
368,360,351,595,688,763,458,361,549,0,0,0,0,0,0,1
365,358,349,589,687,762,458,360,548,0,0,0,0,0,0,1
366,359,350,591,687,764,459,362,549,0,0,0,0,0,0,1
366,359,350,593,685,764,460,360,549,0,0,0,0,0,0,1
367,360,350,595,688,765,461,362,551,0,0,0,0,0,0,1
367,360,350,594,688,766,461,361,551,0,0,0,0,0,0,1
368,360,351,595,689,766,461,363,550,0,0,0,0,0,0,1
367,361,351,595,688,767,462,362,551,0,0,0,0,0,0,1
366,360,350,603,689,766,463,363,552,0,0,0,0,0,0,1
368,361,352,595,689,766,462,362,551,0,0,0,0,0,0,1
369,361,352,595,690,766,463,363,552,0,0,0,0,0,0,1
369,362,352,595,689,766,463,363,552,0,0,0,0,0,0,1
369,361,351,596,689,766,463,363,552,0,0,0,0,0,0,1
369,361,351,598,690,767,463,364,552,0,0,0,0,0,0,1
369,362,352,600,690,766,463,363,552,0,0,0,0,0,0,1
371,362,351,601,691,766,463,363,553,0,0,0,0,0,0,1
370,362,352,601,691,767,463,363,553,0,0,0,0,0,0,1
370,361,352,598,691,767,463,363,553,0,0,0,0,0,0,1
370,362,352,598,691,766,463,362,553,0,0,0,0,0,0,1
369,362,351,603,690,767,462,363,553,0,0,0,0,0,0,1
370,362,352,600,690,767,464,363,554,0,0,0,0,0,0,1
370,362,354,597,691,767,463,364,553,0,0,0,0,0,0,1
370,362,352,600,690,768,463,363,553,0,0,0,0,0,0,1
370,362,352,599,689,766,463,363,553,0,0,0,0,0,0,1
369,361,351,599,688,766,462,362,552,0,0,0,0,0,0,1
369,362,352,599,690,766,463,363,553,0,0,0,0,0,0,1
369,361,352,594,690,767,464,363,553,0,0,0,0,0,0,1
370,362,351,600,690,767,463,363,553,0,0,0,0,0,0,1
370,362,352,600,690,767,462,363,553,0,0,0,0,0,0,1
370,362,352,594,688,767,463,363,553,0,0,0,0,0,0,1
370,362,352,598,689,766,464,363,553,0,0,0,0,0,0,1
370,362,352,599,689,767,464,364,553,0,0,0,0,0,0,1
370,362,352,599,690,767,464,364,553,0,0,0,0,0,0,1
370,362,352,599,691,767,463,363,553,0,0,0,0,0,0,1
370,362,353,599,691,767,464,364,554,0,0,0,0,0,0,1
371,364,354,590,691,767,464,364,554,0,0,0,0,0,0,1
370,362,352,595,691,767,464,364,553,0,0,0,0,0,0,1
370,364,353,593,690,767,464,364,554,0,0,0,0,0,0,1
370,363,352,599,690,767,464,364,553,0,0,0,0,0,0,1
371,363,352,599,690,768,464,364,554,0,0,0,0,0,0,1
370,363,353,600,690,767,464,365,555,0,0,0,0,0,0,1
371,362,352,600,690,768,464,364,554,0,0,0,0,0,0,1
370,362,352,600,690,767,462,365,555,0,0,0,0,0,0,1
371,362,352,600,690,768,462,364,554,0,0,0,0,0,0,1
370,362,352,599,690,767,462,364,554,0,0,0,0,0,0,1
371,363,353,597,691,767,463,364,554,0,0,0,0,0,0,1
371,363,353,588,690,767,463,364,554,0,0,0,0,0,0,1
369,362,352,595,690,768,462,364,554,0,0,0,0,0,0,1
369,362,352,600,691,767,462,364,554,0,0,0,0,0,0,1
369,361,352,598,691,767,460,363,553,0,0,0,0,0,0,1
369,362,352,600,688,768,461,363,554,0,0,0,0,0,0,1
368,363,353,589,691,768,461,364,554,0,0,0,0,0,0,1
369,361,351,605,691,767,462,364,554,0,0,0,0,0,0,1
369,363,352,594,689,767,460,363,554,0,0,0,0,0,0,1
368,361,350,603,689,767,459,361,553,0,0,0,0,0,0,1
368,362,351,594,690,766,460,363,553,0,0,0,0,0,0,1
