I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
540,579,576,688,737,839,683,532,652,601,507,776,465,631,461,3
542,580,577,688,739,839,683,530,651,600,506,775,464,630,459,3
541,577,576,688,740,839,683,531,651,600,507,775,464,631,460,3
541,578,576,688,741,839,683,531,652,600,508,776,465,632,461,3
542,578,577,688,742,839,684,532,652,601,509,775,466,633,461,3
543,579,578,689,741,839,684,532,652,601,509,775,466,633,461,3
541,579,577,688,741,839,684,532,652,601,509,775,466,634,461,3
541,579,577,689,741,839,683,532,651,601,510,776,466,634,461,3
542,579,578,690,742,839,684,533,652,602,510,776,467,635,462,3
543,580,578,690,742,839,684,533,652,602,511,776,467,636,462,3
543,580,578,689,742,839,684,533,652,603,511,776,467,636,462,3
544,580,579,689,742,839,685,533,652,602,511,776,467,635,463,3
544,581,578,689,741,839,685,534,653,602,511,776,467,636,463,3
544,581,579,691,741,840,685,533,652,603,512,776,467,636,463,3
544,581,579,690,741,839,686,534,653,603,512,776,467,635,463,3
543,581,579,689,741,839,685,534,655,603,513,776,467,632,463,3
543,580,579,690,741,839,685,534,655,602,512,776,467,631,463,3
543,580,578,690,738,840,685,533,655,602,512,776,466,631,462,3
544,581,578,689,740,840,685,533,654,601,513,776,466,631,462,3
543,579,577,690,741,840,685,533,655,603,513,776,466,632,462,3
543,580,578,689,741,839,685,533,651,602,513,775,466,632,462,3
543,580,578,689,741,838,685,533,651,602,513,775,466,632,462,3
542,579,577,689,740,838,685,532,650,602,513,775,466,633,462,3
542,580,578,690,740,838,685,533,652,603,513,775,467,635,462,3
543,580,578,690,741,838,685,533,653,603,514,775,467,634,462,3
542,580,579,689,739,838,685,533,652,602,513,775,466,633,462,3
542,580,578,689,739,838,684,533,652,602,513,774,466,632,461,3
541,579,577,689,737,838,684,532,651,601,512,774,466,631,461,3
541,579,577,688,738,838,684,533,652,602,513,774,466,631,462,3
543,579,578,689,739,837,685,533,653,602,514,775,467,632,462,3
543,580,578,689,740,838,685,533,653,603,515,774,467,634,462,3
