I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
369,381,367,601,685,746,475,384,650,0,0,0,0,0,0,0
368,376,361,598,680,746,473,382,656,0,0,0,0,0,0,0
368,379,366,599,681,746,473,385,650,0,0,0,0,0,0,0
373,381,367,600,682,748,478,390,672,0,0,0,0,0,0,0
374,385,369,600,682,749,478,388,661,0,0,0,0,0,0,0
373,384,371,601,681,750,480,391,674,0,0,0,0,0,0,0
375,385,372,602,685,750,480,391,667,0,0,0,0,0,0,0
374,385,371,603,682,750,479,388,647,0,0,0,0,0,0,0
371,384,369,603,685,752,481,392,673,0,0,0,0,0,0,0
372,383,369,604,685,751,480,388,663,0,0,0,0,0,0,0
370,381,367,604,681,750,479,389,662,0,0,0,0,0,0,0
371,380,367,602,684,751,480,389,662,0,0,0,0,0,0,0
367,375,362,601,682,751,479,390,662,0,0,0,0,0,0,0
375,386,371,605,686,752,482,394,676,0,0,0,0,0,0,0
375,386,372,607,687,753,481,394,671,0,0,0,0,0,0,0
375,386,372,607,687,753,482,394,675,0,0,0,0,0,0,0
376,387,372,607,688,753,483,396,676,0,0,0,0,0,0,0
376,387,373,607,683,752,481,392,678,0,0,0,0,0,0,0
373,385,371,607,686,749,480,393,676,0,0,0,0,0,0,0
373,384,369,606,683,749,480,391,670,0,0,0,0,0,0,0
373,385,370,605,685,750,480,391,660,0,0,0,0,0,0,0
373,385,368,606,686,751,481,391,665,0,0,0,0,0,0,0
373,382,365,604,685,751,481,390,663,0,0,0,0,0,0,0
371,382,368,606,685,751,476,390,636,0,0,0,0,0,0,0
373,384,368,605,685,751,478,389,647,0,0,0,0,0,0,0
376,388,373,606,686,751,485,396,692,0,0,0,0,0,0,0
376,387,373,607,686,749,484,394,681,0,0,0,0,0,0,0
375,388,372,607,683,749,483,394,687,0,0,0,0,0,0,0
376,388,372,608,685,750,483,393,684,0,0,0,0,0,0,0
376,388,373,608,686,749,481,393,679,0,0,0,0,0,0,0
375,387,372,608,683,749,481,393,687,0,0,0,0,0,0,0
374,385,371,608,679,749,482,391,688,0,0,0,0,0,0,0
376,388,373,614,685,747,483,393,689,0,0,0,0,0,0,0
376,388,374,605,686,748,484,394,686,0,0,0,0,0,0,0
378,389,375,605,686,748,484,394,687,0,0,0,0,0,0,0
377,386,374,605,686,749,484,395,685,0,0,0,0,0,0,0
377,388,374,604,685,750,484,394,678,0,0,0,0,0,0,0
377,389,374,604,686,750,485,394,688,0,0,0,0,0,0,0
376,388,373,605,686,750,484,394,681,0,0,0,0,0,0,0
377,388,374,604,686,751,483,394,676,0,0,0,0,0,0,0
375,385,370,603,686,751,483,393,680,0,0,0,0,0,0,0
377,387,372,606,685,751,483,392,681,0,0,0,0,0,0,0
376,388,374,607,685,751,484,393,684,0,0,0,0,0,0,0
374,386,372,607,686,751,483,394,678,0,0,0,0,0,0,0
375,387,373,606,687,751,484,395,682,0,0,0,0,0,0,0
376,388,373,607,687,751,483,395,677,0,0,0,0,0,0,0
375,387,372,607,686,752,482,394,676,0,0,0,0,0,0,0
376,387,373,607,685,751,481,393,663,0,0,0,0,0,0,0
373,384,370,606,683,750,480,390,661,0,0,0,0,0,0,0
374,384,371,608,684,750,482,391,668,0,0,0,0,0,0,0
374,385,371,609,682,750,481,391,670,0,0,0,0,0,0,0
373,385,370,610,682,748,480,389,674,0,0,0,0,0,0,0
372,385,369,609,682,747,479,392,666,0,0,0,0,0,0,0
370,379,365,604,679,742,476,386,646,0,0,0,0,0,0,0
371,381,367,607,682,741,480,388,651,0,0,0,0,0,0,0
374,385,370,603,681,740,482,392,674,0,0,0,0,0,0,0
375,386,371,604,681,743,482,393,678,0,0,0,0,0,0,0
374,385,371,604,682,745,482,393,673,0,0,0,0,0,0,0
374,384,370,604,684,745,482,391,670,0,0,0,0,0,0,0
374,386,371,603,684,746,482,392,673,0,0,0,0,0,0,0
374,384,372,604,686,746,483,391,674,0,0,0,0,0,0,0
375,386,373,603,687,747,483,393,674,0,0,0,0,0,0,0
375,387,371,604,685,747,484,392,673,0,0,0,0,0,0,0
375,386,371,605,684,748,483,392,668,0,0,0,0,0,0,0
372,385,371,603,683,748,482,392,667,0,0,0,0,0,0,0
372,384,370,604,684,749,483,391,664,0,0,0,0,0,0,0
371,384,368,603,685,749,482,391,663,0,0,0,0,0,0,0
372,384,367,603,685,749,480,386,668,0,0,0,0,0,0,0
376,389,373,604,687,750,485,393,675,0,0,0,0,0,0,0
370,384,371,604,687,750,482,392,660,0,0,0,0,0,0,0
374,385,372,605,687,750,484,392,669,0,0,0,0,0,0,0
375,386,371,607,687,751,483,391,668,0,0,0,0,0,0,0
372,384,369,607,688,751,482,391,662,0,0,0,0,0,0,0
371,385,370,610,688,751,483,390,663,0,0,0,0,0,0,0
374,385,370,609,688,752,484,391,669,0,0,0,0,0,0,0
374,384,369,612,689,751,482,392,664,0,0,0,0,0,0,0
372,384,367,609,688,751,482,391,662,0,0,0,0,0,0,0
372,383,368,609,688,751,481,390,647,0,0,0,0,0,0,0
371,382,367,608,688,751,480,389,660,0,0,0,0,0,0,0
373,384,367,608,688,751,479,388,653,0,0,0,0,0,0,0
373,384,368,611,687,752,482,392,659,0,0,0,0,0,0,0
372,384,369,609,687,750,479,390,675,0,0,0,0,0,0,0
374,386,371,611,686,747,480,391,670,0,0,0,0,0,0,0
372,381,368,618,688,747,479,388,652,0,0,0,0,0,0,0
369,383,368,614,688,747,479,388,661,0,0,0,0,0,0,0
372,383,369,618,687,747,478,387,691,0,0,0,0,0,0,0
380,391,377,609,690,749,487,398,705,0,0,0,0,0,0,0
381,392,378,613,690,751,486,399,707,0,0,0,0,0,0,0
381,392,378,613,690,751,488,399,707,0,0,0,0,0,0,0
382,393,379,620,691,751,488,399,711,0,0,0,0,0,0,0
382,394,380,620,692,751,489,401,714,0,0,0,0,0,0,0
382,394,378,618,692,751,489,400,712,0,0,0,0,0,0,0
382,393,379,611,692,751,488,399,708,0,0,0,0,0,0,0
381,393,379,615,692,752,488,400,709,0,0,0,0,0,0,0
381,390,379,616,691,751,490,401,709,0,0,0,0,0,0,0
382,392,378,613,691,751,488,399,707,0,0,0,0,0,0,0
382,392,379,613,693,752,488,398,704,0,0,0,0,0,0,0
381,392,379,616,692,752,488,400,707,0,0,0,0,0,0,0
382,393,379,627,693,752,488,398,709,0,0,0,0,0,0,0
382,393,378,614,693,752,487,400,707,0,0,0,0,0,0,0
382,393,379,614,692,750,488,400,707,0,0,0,0,0,0,0
382,392,379,618,691,749,489,400,712,0,0,0,0,0,0,0
382,393,378,612,691,750,486,399,709,0,0,0,0,0,0,0
383,394,380,610,691,750,487,400,709,0,0,0,0,0,0,0
382,393,379,620,693,750,487,399,710,0,0,0,0,0,0,0
380,392,377,619,691,744,486,399,708,0,0,0,0,0,0,0
381,391,378,612,691,745,483,399,708,0,0,0,0,0,0,0
380,391,378,612,691,746,486,399,711,0,0,0,0,0,0,0
381,392,377,619,689,746,484,398,709,0,0,0,0,0,0,0
379,390,375,610,687,744,485,396,699,0,0,0,0,0,0,0
378,389,375,612,689,746,485,397,703,0,0,0,0,0,0,0
381,392,377,608,690,747,486,399,709,0,0,0,0,0,0,0
380,391,377,612,688,746,485,397,705,0,0,0,0,0,0,0
381,392,378,606,688,747,486,399,698,0,0,0,0,0,0,0
380,391,376,614,689,747,485,397,699,0,0,0,0,0,0,0
379,391,376,609,689,747,487,398,701,0,0,0,0,0,0,0
380,390,376,612,689,748,486,398,698,0,0,0,0,0,0,0
380,390,377,620,690,748,487,397,695,0,0,0,0,0,0,0
380,390,376,608,691,749,487,398,697,0,0,0,0,0,0,0
379,389,377,607,692,750,485,398,696,0,0,0,0,0,0,0
380,391,377,613,692,750,486,398,696,0,0,0,0,0,0,0
380,390,376,610,692,751,486,397,693,0,0,0,0,0,0,0
379,390,376,612,687,751,486,397,699,0,0,0,0,0,0,0
381,392,377,610,689,751,485,397,692,0,0,0,0,0,0,0
379,391,376,613,690,750,486,397,695,0,0,0,0,0,0,0
380,390,376,613,691,750,487,398,697,0,0,0,0,0,0,0
380,392,377,621,691,750,487,397,702,0,0,0,0,0,0,0
381,393,380,612,692,750,489,400,705,0,0,0,0,0,0,0
382,393,379,616,691,750,488,400,708,0,0,0,0,0,0,0
382,392,378,613,692,751,490,400,716,0,0,0,0,0,0,0
384,395,380,613,693,752,490,401,717,0,0,0,0,0,0,0
384,395,380,618,693,750,488,401,705,0,0,0,0,0,0,0
383,394,381,611,693,750,488,401,717,0,0,0,0,0,0,0
383,395,379,610,692,750,488,400,714,0,0,0,0,0,0,0
384,394,381,616,693,751,489,401,717,0,0,0,0,0,0,0
384,394,380,612,692,751,488,401,718,0,0,0,0,0,0,0
384,394,380,614,693,751,490,400,718,0,0,0,0,0,0,0
383,395,380,611,693,752,489,400,718,0,0,0,0,0,0,0
382,393,379,612,693,752,488,400,713,0,0,0,0,0,0,0
380,393,379,611,694,752,488,399,717,0,0,0,0,0,0,0
384,395,382,611,694,752,490,402,720,0,0,0,0,0,0,0
383,394,380,608,694,751,487,401,717,0,0,0,0,0,0,0
383,393,378,607,694,749,487,399,710,0,0,0,0,0,0,0
381,392,378,615,694,752,486,399,712,0,0,0,0,0,0,0
382,393,380,609,694,752,487,401,717,0,0,0,0,0,0,0
383,393,380,609,694,752,487,400,712,0,0,0,0,0,0,0
382,393,380,619,694,753,489,401,712,0,0,0,0,0,0,0
382,393,380,612,694,753,489,401,714,0,0,0,0,0,0,0
382,393,379,610,695,751,486,399,709,0,0,0,0,0,0,0
382,392,379,616,696,753,487,400,711,0,0,0,0,0,0,0
382,393,379,609,696,753,489,399,712,0,0,0,0,0,0,0
383,393,379,614,695,752,488,400,713,0,0,0,0,0,0,0
383,393,380,614,696,751,489,400,712,0,0,0,0,0,0,0
384,394,380,613,697,753,490,401,712,0,0,0,0,0,0,0
383,395,380,607,696,752,489,401,711,0,0,0,0,0,0,0
383,393,380,615,697,754,488,400,713,0,0,0,0,0,0,0
383,393,380,615,696,753,489,400,710,0,0,0,0,0,0,0
384,394,380,612,697,753,491,401,712,0,0,0,0,0,0,0
383,393,380,611,697,749,491,399,711,0,0,0,0,0,0,0
384,393,380,614,697,749,490,400,713,0,0,0,0,0,0,0
383,394,380,612,697,750,490,400,715,0,0,0,0,0,0,0
384,393,380,617,697,751,489,400,714,0,0,0,0,0,0,0
384,394,381,613,697,750,489,401,714,0,0,0,0,0,0,0
384,393,380,616,697,751,492,401,716,0,0,0,0,0,0,0
385,395,381,613,698,752,492,402,716,0,0,0,0,0,0,0
384,395,380,622,698,753,491,401,715,0,0,0,0,0,0,0
384,395,381,617,698,753,493,401,716,0,0,0,0,0,0,0
385,395,381,617,698,753,492,401,716,0,0,0,0,0,0,0
385,395,382,613,698,754,492,402,716,0,0,0,0,0,0,0
385,395,382,620,698,754,492,402,717,0,0,0,0,0,0,0
384,395,382,615,698,755,493,402,717,0,0,0,0,0,0,0
384,394,382,624,698,754,493,401,719,0,0,0,0,0,0,0
385,394,380,615,697,754,493,403,718,0,0,0,0,0,0,0
385,395,382,615,698,754,492,403,718,0,0,0,0,0,0,0
385,396,382,615,698,756,494,403,718,0,0,0,0,0,0,0
385,396,382,615,698,755,493,403,718,0,0,0,0,0,0,0
386,395,382,616,698,755,494,403,718,0,0,0,0,0,0,0
385,396,382,618,698,756,494,402,718,0,0,0,0,0,0,0
386,396,383,609,698,755,495,403,718,0,0,0,0,0,0,0
385,396,382,616,697,754,493,403,719,0,0,0,0,0,0,0
384,395,382,613,697,754,491,402,718,0,0,0,0,0,0,0
385,395,381,618,697,749,491,400,718,0,0,0,0,0,0,0
385,395,383,609,696,747,492,403,718,0,0,0,0,0,0,0
385,395,382,617,696,748,491,402,719,0,0,0,0,0,0,0
385,395,382,616,696,749,492,403,719,0,0,0,0,0,0,0
385,395,382,616,696,750,492,403,720,0,0,0,0,0,0,0
384,397,382,612,697,750,491,402,719,0,0,0,0,0,0,0
385,395,381,613,696,749,491,402,719,0,0,0,0,0,0,0
385,396,382,610,696,750,491,403,720,0,0,0,0,0,0,0
384,394,381,625,693,749,490,401,719,0,0,0,0,0,0,0
385,394,381,610,694,748,491,402,720,0,0,0,0,0,0,0
384,396,382,610,695,750,492,403,721,0,0,0,0,0,0,0
386,396,382,612,695,751,490,402,720,0,0,0,0,0,0,0
